Time (s),Voltage (V)
27.004208087921143,45
27.014588594436646,45
27.025184869766235,45
27.035833835601807,45
27.04664182662964,45
27.057136058807373,45
27.06733798980713,45
27.077817916870117,45
27.088465452194214,45
27.0989990234375,45
27.109673738479614,45
27.120224714279175,45
27.130513191223145,45
27.141163110733032,45
27.151928186416626,45
27.162683486938477,45
27.17342519760132,45
27.184192180633545,45
27.194889783859253,45
27.205459117889404,45
27.216121912002563,45
27.22672700881958,45
27.237310647964478,45
27.248067378997803,45
27.258833408355713,45
27.269532918930054,45
27.2802517414093,45
27.290940523147583,45
27.301576137542725,45
27.312110424041748,45
27.322688341140747,45
27.33311176300049,45
27.34363102912903,45
27.35420870780945,45
27.364476203918457,45
27.37460470199585,45
27.384857416152954,45
27.395397901535034,45
27.405691146850586,45
27.41584348678589,45
27.42644762992859,45
27.436996936798096,45
27.44760251045227,45
27.457984447479248,45
27.46850848197937,45
27.47903299331665,45
27.489559650421143,45
27.500179767608643,45
27.510847568511963,45
27.52096438407898,45
27.53130340576172,45
27.542019605636597,45
27.55212950706482,45
27.56239676475525,45
27.57305407524109,45
27.583516120910645,45
27.594099521636963,45
27.60465168952942,45
27.61488103866577,45
27.625124216079712,45
27.63565492630005,45
27.646300077438354,45
27.656991958618164,45
27.667576551437378,45
27.678093433380127,45
27.6886043548584,45
27.699119329452515,45
27.709649085998535,45
27.720200777053833,45
27.730321884155273,45
27.740739583969116,45
27.75150418281555,45
27.762161016464233,45
27.772841215133667,45
27.78330659866333,45
27.79349184036255,45
27.804012775421143,45
27.814587831497192,45
27.825236797332764,45
27.83584213256836,45
27.84623384475708,45
27.856309175491333,45
27.866864919662476,45
27.877135276794434,45
27.887773036956787,45
27.898080825805664,45
27.908159494400024,45
27.91836714744568,45
27.929024934768677,45
27.939547300338745,45
27.95006537437439,45
27.960503816604614,45
27.9706027507782,45
27.98111629486084,45
27.991600513458252,45
28.00221610069275,45
28.012747526168823,45
28.022886514663696,45
28.033251523971558,45
28.0433669090271,45
28.05391526222229,45
28.064470291137695,45
28.075122356414795,45
28.085702419281006,45
28.096184730529785,45
28.106396198272705,45
28.116827726364136,45
28.127150058746338,45
28.13766598701477,45
28.148314714431763,45
28.158387184143066,45
28.16893720626831,45
28.179068326950073,45
28.189500331878662,45
28.2000515460968,45
28.21055030822754,45
28.220820903778076,45
28.231395483016968,45
28.241913318634033,45
28.25210952758789,45
28.26246929168701,45
28.273143529891968,45
28.283724546432495,45
28.29436731338501,45
28.304925203323364,45
28.31539535522461,45
28.326024055480957,45
28.33650040626526,45
28.346769094467163,45
28.357296466827393,45
28.367453813552856,45
28.378004789352417,45
28.388541221618652,45
28.399012565612793,45
28.409545183181763,45
28.41990065574646,45
28.43041491508484,45
28.440921545028687,45
28.451449394226074,45
28.461715698242188,45
28.47202205657959,45
28.482478857040405,45
28.492900133132935,45
28.503649711608887,45
28.51399326324463,45
28.524423360824585,45
28.53493857383728,45
28.545458555221558,45
28.55570363998413,45
28.566259622573853,45
28.576751470565796,45
28.58709478378296,45
28.59757661819458,45
28.608105659484863,45
28.618338108062744,45
28.62846040725708,45
28.638586282730103,45
28.64907169342041,45
28.65933585166931,45
28.669556140899658,45
28.680181741714478,45
28.690720319747925,45
28.700972080230713,45
28.711211442947388,45
28.721949338912964,45
28.732630968093872,45
28.742783546447754,45
28.753377437591553,45
28.76387667655945,45
28.774430513381958,45
28.784689903259277,45
28.79521894454956,45
28.80557632446289,45
28.816099405288696,45
28.826586961746216,45
28.83720302581787,45
28.847729444503784,45
28.858242511749268,45
28.868337154388428,45
28.87848472595215,45
28.88888955116272,45
28.899542808532715,45
28.91009020805359,45
28.920645713806152,45
28.93076515197754,45
28.940908670425415,45
28.95144534111023,45
28.96165704727173,45
28.97204303741455,45
28.982638597488403,45
28.993165731430054,45
29.003371000289917,45
29.01365852355957,45
29.024341344833374,45
29.034641981124878,45
29.04526996612549,45
29.055394887924194,45
29.065911054611206,45
29.076427221298218,45
29.086580276489258,45
29.097100257873535,45
29.107555866241455,45
29.117825984954834,45
29.12826442718506,45
29.138362884521484,45
29.148462772369385,45
29.159007787704468,45
29.169562339782715,45
29.180261850357056,45
29.19061255455017,45
29.20113968849182,45
29.211662769317627,45
29.222181797027588,45
29.232699394226074,45
29.2429096698761,45
29.25344681739807,45
29.264079093933105,45
29.274651050567627,45
29.28523898124695,45
29.295761108398438,45
29.306296586990356,45
29.316818952560425,45
29.326979398727417,45
29.33748984336853,45
29.348000526428223,45
29.35851526260376,45
29.36902666091919,45
29.379538536071777,45
29.39005184173584,45
29.400588989257812,45
29.410675048828125,45
29.42118501663208,45
29.431701183319092,45
29.442121028900146,45
29.45266819000244,45
29.46278429031372,45
29.473097324371338,45
29.483619689941406,45
29.493944883346558,45
29.50420331954956,45
29.514378309249878,45
29.524904489517212,45
29.535253047943115,45
29.545588493347168,45
29.556117296218872,45
29.56674075126648,45
29.576891899108887,45
29.587164163589478,45
29.597315311431885,45
29.607691526412964,45
29.617882013320923,45
29.628461599349976,45
29.638550281524658,45
29.648611307144165,45
29.658878803253174,45
29.66908288002014,45
29.67960262298584,45
29.689793825149536,45
29.700117349624634,45
29.71033239364624,45
29.72105836868286,45
29.73180317878723,45
29.74219036102295,45
29.752485752105713,45
29.76279926300049,45
29.773201942443848,45
29.783409357070923,45
29.793935537338257,45
29.8044536113739,45
29.814606189727783,45
29.824979066848755,45
29.83509922027588,45
29.845463037490845,45
29.856090545654297,45
29.866735696792603,45
29.87726378440857,45
29.88778519630432,45
29.8985915184021,45
29.908717393875122,45
29.91924786567688,45
29.929388761520386,45
29.93993353843689,45
29.95072054862976,45
29.961135387420654,45
29.97144055366516,45
29.981889247894287,45
29.992180824279785,45
30.00246262550354,45
30.013004302978516,45
30.023552894592285,45
30.03406548500061,45
30.0443332195282,45
30.054396629333496,45
30.064993143081665,45
30.075538635253906,45
30.086071491241455,45
30.09658646583557,45
30.107229471206665,45
30.11736297607422,45
30.127750158309937,45
30.13826847076416,45
30.148783206939697,45
30.159294366836548,45
30.169805765151978,45
30.180339813232422,45
30.190886735916138,45
30.20100474357605,45
30.211105346679688,45
30.221624851226807,45
30.232001066207886,45
30.242548942565918,45
30.25308108329773,45
30.2636079788208,45
30.274121284484863,45
30.28463077545166,45
30.295146465301514,45
30.305660009384155,45
30.316206693649292,45
30.32632350921631,45
30.33669352531433,45
30.34681510925293,45
30.357177257537842,45
30.367852210998535,45
30.378300189971924,45
30.388574838638306,45
30.398861408233643,45
30.409133672714233,45
30.419774770736694,45
30.4300696849823,45
30.440309524536133,45
30.450587511062622,45
30.461320638656616,45
30.47148299217224,45
30.481994152069092,45
30.492303371429443,45
30.502554655075073,45
30.512798070907593,45
30.52292799949646,45
30.53302001953125,45
30.543140411376953,45
30.553406238555908,45
30.56364130973816,45
30.573971033096313,45
30.584373474121094,45
30.59464144706726,45
30.605275869369507,45
30.61587405204773,45
30.6262264251709,45
30.636617183685303,45
30.646970748901367,45
30.657093048095703,45
30.66738510131836,45
30.677804231643677,45
30.688333988189697,45
30.698772192001343,45
30.70900321006775,45
30.71925973892212,45
30.729612350463867,45
30.739864349365234,45
30.750483751296997,45
30.760827779769897,45
30.770939588546753,45
30.78121542930603,45
30.791958808898926,45
30.802594661712646,45
30.813117265701294,45
30.82373881340027,45
30.834264755249023,45
30.8448166847229,45
30.85496735572815,45
30.865485191345215,45
30.8760085105896,45
30.886268377304077,45
30.896793603897095,45
30.907031059265137,45
30.9173686504364,45
30.927499055862427,45
30.938034772872925,45
30.948344230651855,45
30.958595275878906,45
30.9687180519104,45
30.978907108306885,45
30.989497661590576,45
31.00003743171692,45
31.01017689704895,45
31.020543336868286,45
31.03107190132141,45
31.041651487350464,45
31.051949501037598,45
31.062483549118042,45
31.07284164428711,45
31.083361625671387,45
31.09387755393982,45
31.104071617126465,45
31.1142737865448,45
31.12474513053894,45
31.13511085510254,45
31.145628452301025,45
31.156201601028442,45
31.16694688796997,45
31.17731261253357,45
31.18791651725769,45
31.19801092147827,45
31.208083152770996,45
31.21836805343628,45
31.22915530204773,45
31.239755630493164,45
31.249929666519165,45
31.26060152053833,45
31.270871877670288,45
31.280959129333496,45
31.29159903526306,45
31.3021342754364,45
31.312247037887573,45
31.32278561592102,45
31.33307719230652,45
31.343220710754395,45
31.35393786430359,45
31.36405324935913,45
31.374321222305298,45
31.384555339813232,45
31.395084381103516,45
31.405477285385132,45
31.416014194488525,45
31.426178693771362,45
31.43645143508911,45
31.447173357009888,45
31.457458019256592,45
31.467973947525024,45
31.478498935699463,45
31.489203691482544,45
31.499824047088623,45
31.51034903526306,45
31.5208683013916,45
31.531153917312622,45
31.54152011871338,45
31.552069187164307,45
31.562196254730225,45
31.572505950927734,45
31.582858562469482,45
31.593308925628662,45
31.603849172592163,45
31.61408495903015,45
31.624348640441895,45
31.63469624519348,45
31.644980907440186,45
31.65535831451416,45
31.665860414505005,45
31.676263332366943,45
31.6866295337677,45
31.69711184501648,45
31.707650661468506,45
31.71816658973694,45
31.728893041610718,45
31.739448070526123,45
31.749556064605713,45
31.759666442871094,45
31.770214557647705,45
31.780761003494263,45
31.79127550125122,45
31.80182147026062,45
31.812297582626343,45
31.822863578796387,45
31.833084106445312,45
31.84365153312683,45
31.853994607925415,45
31.864433526992798,45
31.875139713287354,45
31.885843753814697,45
31.896470069885254,45
31.90667486190796,45
31.91693639755249,45
31.927370309829712,45
31.937960624694824,45
31.948511362075806,45
31.959028005599976,45
31.969543933868408,45
31.97961664199829,45
31.989954233169556,45
32.00027847290039,45
32.01053786277771,45
32.02129101753235,45
32.03173089027405,45
32.04243016242981,45
32.05259299278259,45
32.06325054168701,45
32.07376480102539,45
32.08429408073425,45
32.09441304206848,45
32.104772329330444,45
32.11550331115723,45
32.12625527381897,45
32.13688802719116,45
32.14702582359314,45
32.157418966293335,45
32.16815733909607,45
32.178943395614624,45
32.18970704078674,45
32.20046424865723,45
32.21099281311035,45
32.221537828445435,45
32.23219847679138,45
32.24292874336243,45
32.2530517578125,45
32.263405323028564,45
32.27425265312195,45
32.28499960899353,45
32.29573631286621,45
32.30648398399353,45
32.3172550201416,45
32.32798361778259,45
32.33872675895691,45
32.349485635757446,45
32.36013340950012,45
32.37035393714905,45
32.3808913230896,45
32.39095711708069,45
32.40129542350769,45
32.411683082580566,45
32.42220497131348,45
32.43273711204529,45
32.4432647228241,45
32.45379281044006,45
32.46424889564514,45
32.474820613861084,45
32.48543739318848,45
32.49561023712158,45
32.50615978240967,45
32.5167932510376,45
32.526912450790405,45
32.53712773323059,45
32.547380208969116,45
32.55790710449219,45
32.5684494972229,45
32.57890295982361,45
32.58942103385925,45
32.59986138343811,45
32.60997033119202,45
32.62024140357971,45
32.63098120689392,45
32.641088008880615,45
32.65145468711853,45
32.662031173706055,45
32.67266845703125,45
32.682841777801514,45
32.693119525909424,45
32.70334053039551,45
32.713804960250854,45
32.72434329986572,45
32.73463034629822,45
32.74475169181824,45
32.75523638725281,45
32.765440940856934,45
32.77630615234375,45
32.78677248954773,45
32.79706788063049,45
32.80725359916687,45
32.81753587722778,45
32.827751874923706,45
32.837878704071045,45
32.84821963310242,45
32.85893511772156,45
32.869771003723145,45
32.88032793998718,45
32.89106822013855,45
32.9013135433197,45
32.91145586967468,45
32.92170476913452,45
32.932289123535156,45
32.9428973197937,45
32.95321202278137,45
32.96376323699951,45
32.97430372238159,45
32.984835147857666,45
32.99523329734802,45
33.00548553466797,45
33.01593089103699,45
33.02653360366821,45
33.037169218063354,45
33.04768967628479,45
33.05824041366577,45
33.0687620639801,45
33.079174518585205,45
33.08978629112244,45
33.100569009780884,45
33.11106872558594,45
33.121182680130005,45
33.13152480125427,45
33.142014265060425,45
33.15232038497925,45
33.162612199783325,45
33.17336559295654,45
33.18363308906555,45
33.19386053085327,45
33.204490184783936,45
33.21477460861206,45
33.22494649887085,45
33.235246896743774,45
33.24598050117493,45
33.25666093826294,45
33.26729488372803,45
33.27759146690369,45
33.28810977935791,45
33.29880619049072,45
33.309008836746216,45
33.31929540634155,45
33.32981538772583,45
33.34033441543579,45
33.35096764564514,45
33.36122727394104,45
33.37144064903259,45
33.38154983520508,45
33.392027854919434,45
33.402312994003296,45
33.41287684440613,45
33.42362093925476,45
33.433900356292725,45
33.44415640830994,45
33.45468091964722,45
33.46533203125,45
33.47592830657959,45
33.48645091056824,45
33.49669098854065,45
33.5071177482605,45
33.5177161693573,45
33.52807354927063,45
33.538317918777466,45
33.548989057540894,45
33.559226274490356,45
33.569663286209106,45
33.58036684989929,45
33.590993881225586,45
33.60112404823303,45
33.61159086227417,45
33.62213325500488,45
33.63274383544922,45
33.64327692985535,45
33.65359354019165,45
33.663947343826294,45
33.67448806762695,45
33.6851372718811,45
33.695223569869995,45
33.70585751533508,45
33.71638369560242,45
33.72690987586975,45
33.73740077018738,45
33.74803972244263,45
33.75824046134949,45
33.768757343292236,45
33.779284954071045,45
33.789790630340576,45
33.800204038619995,45
33.81060528755188,45
33.82085561752319,45
33.83146929740906,45
33.842002153396606,45
33.85252237319946,45
33.862711906433105,45
33.87308621406555,45
33.883217096328735,45
33.893710136413574,45
33.9040846824646,45
33.91432738304138,45
33.924450159072876,45
33.93465042114258,45
33.94527888298035,45
33.95595645904541,45
33.96650242805481,45
33.97713661193848,45
33.987340211868286,45
33.997552156448364,45
34.00800895690918,45
34.018425941467285,45
34.02894425392151,45
34.03946089744568,45
34.05010151863098,45
34.0608491897583,45
34.07158660888672,45
34.08231830596924,45
34.09307932853699,45
34.10370707511902,45
34.1137592792511,45
34.12398386001587,45
34.1340970993042,45
34.144346952438354,45
34.15487718582153,45
34.16498923301697,45
34.17530345916748,45
34.186055421829224,45
34.196189165115356,45
34.20655155181885,45
34.21729874610901,45
34.22804307937622,45
34.23878479003906,45
34.249539852142334,45
34.2602903842926,45
34.27104377746582,45
34.28118014335632,45
34.29182696342468,45
34.302464962005615,45
34.31300926208496,45
34.32358431816101,45
34.33431935310364,45
34.345067501068115,45
34.35570168495178,45
34.36632466316223,45
34.37695121765137,45
34.38749122619629,45
34.39783954620361,45
34.408419132232666,45
34.418949604034424,45
34.42918944358826,45
34.43976855278015,45
34.45007133483887,45
34.460798263549805,45
34.471269369125366,45
34.48188376426697,45
34.49215531349182,45
34.50245189666748,45
34.512775182724,45
34.52340364456177,45
34.533573389053345,45
34.54430294036865,45
34.554826736450195,45
34.56556177139282,45
34.57620549201965,45
34.58646631240845,45
34.59699320793152,45
34.607728004455566,45
34.6182758808136,45
34.628726959228516,45
34.63935971260071,45
34.649494647979736,45
34.660213232040405,45
34.67082858085632,45
34.68137860298157,45
34.69144010543823,45
34.702067613601685,45
34.712698221206665,45
34.72305107116699,45
34.73371601104736,45
34.74432158470154,45
34.75475597381592,45
34.76511859893799,45
34.775609731674194,45
34.78591728210449,45
34.79652738571167,45
34.80728340148926,45
34.817684173583984,45
34.828402042388916,45
34.8384964466095,45
34.848610639572144,45
34.85895919799805,45
34.86925411224365,45
34.87971019744873,45
34.89051175117493,45
34.9008002281189,45
34.91278076171875,45
34.92309355735779,45
34.93326735496521,45
34.94337558746338,45
34.95350408554077,45
34.963627576828,45
34.973806858062744,45
34.98410081863403,45
34.99443030357361,45
35.00481367111206,45
35.015565395355225,45
35.02610373497009,45
35.0367648601532,45
35.04727554321289,45
35.057785511016846,45
35.068315267562866,45
35.07886743545532,45
35.08938694000244,45
35.09993267059326,45
35.11048603057861,45
35.121010541915894,45
35.1315221786499,45
35.14203190803528,45
35.152541637420654,45
35.16309380531311,45
35.173755168914795,45
35.184526443481445,45
35.19516444206238,45
35.20590901374817,45
35.21642017364502,45
35.226837158203125,45
35.23736643791199,45
35.24789643287659,45
35.258023500442505,45
35.26830577850342,45
35.278541564941406,45
35.28889203071594,45
35.299224615097046,45
35.30986666679382,45
35.32023906707764,45
35.33058047294617,45
35.341089963912964,45
35.351245403289795,45
35.36163830757141,45
35.372180700302124,45
35.38274312019348,45
35.39340329170227,45
35.403769731521606,45
35.413898229599,45
35.42430543899536,45
35.434882402420044,45
35.44540572166443,45
35.45593619346619,45
35.46671414375305,45
35.477399826049805,45
35.48793315887451,45
35.49841284751892,45
35.50892901420593,45
35.519450187683105,45
35.52958655357361,45
35.539708614349365,45
35.5499472618103,45
35.5602011680603,45
35.570732831954956,45
35.5813353061676,45
35.59152555465698,45
35.60206151008606,45
35.61256241798401,45
35.622989892959595,45
35.63350963592529,45
35.64402437210083,45
35.65445590019226,45
35.664520263671875,45
35.67512512207031,45
35.6857545375824,45
35.696372509002686,45
35.70704197883606,45
35.717419385910034,45
35.728005170822144,45
35.73817181587219,45
35.74849200248718,45
35.75899386405945,45
35.769468545913696,45
35.780118465423584,45
35.79060506820679,45
35.800894260406494,45
35.81105017662048,45
35.821356534957886,45
35.832030057907104,45
35.84261918067932,45
35.853015661239624,45
35.86324214935303,45
35.873971700668335,45
35.88429594039917,45
35.89481234550476,45
35.90535831451416,45
35.915977478027344,45
35.92609930038452,45
35.936442375183105,45
35.9466028213501,45
35.95713257789612,45
35.96770119667053,45
35.977988719940186,45
35.98851180076599,45
35.99900698661804,45
36.009533643722534,45
36.02005910873413,45
36.030330657958984,45
36.040868043899536,45
36.05108308792114,45
36.06129741668701,45
36.071468114852905,45
36.0822172164917,45
36.09274888038635,45
36.10342884063721,45
36.113986015319824,45
36.124619483947754,45
36.13533306121826,45
36.14587712287903,45
36.15636372566223,45
36.16688919067383,45
36.17720079421997,45
36.18775010108948,45
36.198498249053955,45
36.209126472473145,45
36.219727516174316,45
36.230364084243774,45
36.240752935409546,45
36.25105667114258,45
36.26128268241882,45
36.27165603637695,45
36.28218603134155,45
36.292452335357666,45
36.302849769592285,45
36.31318807601929,45
36.323362827301025,45
36.33379030227661,45
36.34441661834717,45
36.354992628097534,45
36.36572194099426,45
36.3761146068573,45
36.38648581504822,45
36.396846294403076,45
36.40758204460144,45
36.418179750442505,45
36.42849588394165,45
36.438650608062744,45
36.44882035255432,45
36.45903253555298,45
36.46959328651428,45
36.48012924194336,45
36.490861654281616,45
36.501516580581665,45
36.51177644729614,45
36.52242159843445,45
36.532918214797974,45
36.54339861869812,45
36.55408978462219,45
36.56447410583496,45
36.575016021728516,45
36.58563995361328,45
36.595890522003174,45
36.60630226135254,45
36.61703085899353,45
36.62716197967529,45
36.63774394989014,45
36.648064613342285,45
36.658270835876465,45
36.66845893859863,45
36.678985834121704,45
36.689353942871094,45
36.70004916191101,45
36.71064591407776,45
36.720842599868774,45
36.73140335083008,45
36.74205446243286,45
36.75276494026184,45
36.763333797454834,45
36.773966789245605,45
36.78424549102783,45
36.79477858543396,45
36.805304765701294,45
36.8158073425293,45
36.826340198516846,45
36.8369517326355,45
36.84718465805054,45
36.85779666900635,45
36.86844611167908,45
36.87856364250183,45
36.889142990112305,45
36.89956450462341,45
36.90968084335327,45
36.920167446136475,45
36.930394649505615,45
36.94089698791504,45
36.951417207717896,45
36.96174740791321,45
36.972296476364136,45
36.98269772529602,45
36.99322175979614,45
37.00340986251831,45
37.01386642456055,45
37.024386167526245,45
37.03460383415222,45
37.04467439651489,45
37.054808378219604,45
37.06537389755249,45
37.07550859451294,45
37.085808753967285,45
37.09615969657898,45
37.10688900947571,45
37.11763954162598,45
37.12837314605713,45
37.1391122341156,45
37.14925956726074,45
37.1595561504364,45
37.16985249519348,45
37.17999291419983,45
37.190300941467285,45
37.20058631896973,45
37.21070623397827,45
37.2210750579834,45
37.23120093345642,45
37.24189877510071,45
37.25228190422058,45
37.263020515441895,45
37.2734808921814,45
37.28387117385864,45
37.29418683052063,45
37.30473232269287,45
37.31526851654053,45
37.32586216926575,45
37.33639740943909,45
37.34687280654907,45
37.35745406150818,45
37.36758041381836,45
37.37811255455017,45
37.38886022567749,45
37.39953851699829,45
37.41005825996399,45
37.42044806480408,45
37.43101382255554,45
37.44159960746765,45
37.4518461227417,45
37.462226152420044,45
37.47230815887451,45
37.48258185386658,45
37.4929940700531,45
37.503477334976196,45
37.51373887062073,45
37.5244402885437,45
37.53519129753113,45
37.54538059234619,45
37.5558967590332,45
37.56619644165039,45
37.57643985748291,45
37.58684492111206,45
37.59736371040344,45
37.60755705833435,45
37.61785531044006,45
37.6279730796814,45
37.63833975791931,45
37.649048805236816,45
37.65979027748108,45
37.67044377326965,45
37.680684328079224,45
37.69090557098389,45
37.70105481147766,45
37.711580753326416,45
37.72210121154785,45
37.732510805130005,45
37.74284505844116,45
37.75326943397522,45
37.763450622558594,45
37.77354025840759,45
37.783939838409424,45
37.79434394836426,45
37.80486726760864,45
37.81503415107727,45
37.82551455497742,45
37.83568811416626,45
37.845815896987915,45
37.856003522872925,45
37.86622881889343,45
37.87651348114014,45
37.88723635673523,45
37.897985219955444,45
37.908509492874146,45
37.91885042190552,45
37.928988456726074,45
37.939249992370605,45
37.94948220252991,45
37.959641456604004,45
37.970165491104126,45
37.98025846481323,45
37.99045157432556,45
38.000760555267334,45
38.01151943206787,45
38.022170543670654,45
38.03232979774475,45
38.042755126953125,45
38.053407192230225,45
38.06414532661438,45
38.07482123374939,45
38.08530569076538,45
38.09571647644043,45
38.10627102851868,45
38.11679148674011,45
38.12732815742493,45
38.13784456253052,45
38.14848470687866,45
38.15920662879944,45
38.16996359825134,45
38.1806206703186,45
38.191190004348755,45
38.20173501968384,45
38.21232056617737,45
38.22283220291138,45
38.23338437080383,45
38.24350547790527,45
38.25389504432678,45
38.26466608047485,45
38.27530264854431,45
38.2858247756958,45
38.296361207962036,45
38.30698871612549,45
38.31710433959961,45
38.3274347782135,45
38.33817672729492,45
38.34892988204956,45
38.35945415496826,45
38.36961889266968,45
38.38015794754028,45
38.390692710876465,45
38.40096473693848,45
38.411078691482544,45
38.421398639678955,45
38.43150997161865,45
38.44214987754822,45
38.452529430389404,45
38.46328568458557,45
38.47391629219055,45
38.48445725440979,45
38.494977951049805,45
38.50550079345703,45
38.51592445373535,45
38.526657581329346,45
38.53729557991028,45
38.54791212081909,45
38.55802392959595,45
38.56836533546448,45
38.57888627052307,45
38.58926510810852,45
38.599892139434814,45
38.61013865470886,45
38.620744943618774,45
38.631274700164795,45
38.64153170585632,45
38.652053117752075,45
38.66257119178772,45
38.67300796508789,45
38.68339705467224,45
38.69405674934387,45
38.70418119430542,45
38.71466779708862,45
38.72526454925537,45
38.73535418510437,45
38.74590826034546,45
38.75664663314819,45
38.76726841926575,45
38.777623414993286,45
38.787880659103394,45
38.79856562614441,45
38.808672189712524,45
38.81919550895691,45
38.829689264297485,45
38.84027671813965,45
38.85100340843201,45
38.861191511154175,45
38.87171030044556,45
38.88220977783203,45
38.892369747161865,45
38.9028160572052,45
38.91318702697754,45
38.923707246780396,45
38.93424963951111,45
38.94497108459473,45
38.95524621009827,45
38.96568751335144,45
38.976195335388184,45
38.98674654960632,45
38.997371673583984,45
39.007946252822876,45
39.01819896697998,45
39.02883958816528,45
39.03947567939758,45
39.050005197525024,45
39.06056475639343,45
39.071202516555786,45
39.08174467086792,45
39.092188358306885,45
39.10230040550232,45
39.11304450035095,45
39.12378978729248,45
39.133909463882446,45
39.14430642127991,45
39.15494227409363,45
39.165687799453735,45
39.17641854286194,45
39.18714213371277,45
39.19790077209473,45
39.20863437652588,45
39.21934533119202,45
39.22948718070984,45
39.23982357978821,45
39.25042939186096,45
39.260541915893555,45
39.27092528343201,45
39.28169322013855,45
39.2922625541687,45
39.30287218093872,45
39.31347846984863,45
39.32405686378479,45
39.33469486236572,45
39.34524464607239,45
39.355366468429565,45
39.365699768066406,45
39.37623953819275,45
39.38678431510925,45
39.397337913513184,45
39.407909631729126,45
39.41822266578674,45
39.428481578826904,45
39.43884754180908,45
39.449467420578,45
39.459983110427856,45
39.470189332962036,45
39.48075079917908,45
39.49140667915344,45
39.502039670944214,45
39.512747287750244,45
39.523499488830566,45
39.53414511680603,45
39.54425096511841,45
39.55457830429077,45
39.56496262550354,45
39.575263261795044,45
39.58584475517273,45
39.59597039222717,45
39.606488943099976,45
39.617005825042725,45
39.627415895462036,45
39.638068199157715,45
39.64837622642517,45
39.6588408946991,45
39.668999433517456,45
39.679240465164185,45
39.68951725959778,45
39.6999728679657,45
39.710734367370605,45
39.721319913864136,45
39.732078313827515,45
39.74277973175049,45
39.75334358215332,45
39.763938426971436,45
39.77463245391846,45
39.785178899765015,45
39.795811891555786,45
39.806476354599,45
39.81699872016907,45
39.827518463134766,45
39.83808135986328,45
39.848408222198486,45
39.859110832214355,45
39.86976671218872,45
39.88031506538391,45
39.89071035385132,45
39.901182889938354,45
39.911765813827515,45
39.92240643501282,45
39.93297982215881,45
39.943368673324585,45
39.953887939453125,45
39.96438813209534,45
39.97486758232117,45
39.98505163192749,45
39.99529433250427,45
40.005550384521484,45
40.01594090461731,45
40.02649211883545,45
40.036810874938965,45
40.04733180999756,45
40.05785655975342,45
40.06806135177612,45
40.07858681678772,45
40.089009284973145,45
40.099544048309326,45
40.11013460159302,45
40.12064743041992,45
40.13119411468506,45
40.14146184921265,45
40.15183401107788,45
40.16236639022827,45
40.17284917831421,45
40.1830358505249,45
40.193241596221924,45
40.20377826690674,45
40.213951110839844,45
40.22452521324158,45
40.23506546020508,45
40.24529671669006,45
40.25594449043274,45
40.266263484954834,45
40.27649736404419,45
40.28668928146362,45
40.296831130981445,45
40.30735111236572,45
40.31754398345947,45
40.32798457145691,45
40.33843946456909,45
40.348981618881226,45
40.359726905822754,45
40.37037396430969,45
40.380682706832886,45
40.39088678359985,45
40.401304960250854,45
40.41188287734985,45
40.42216777801514,45
40.43276906013489,45
40.4433970451355,45
40.45370435714722,45
40.4638352394104,45
40.47417378425598,45
40.4847776889801,45
40.49530363082886,45
40.50559735298157,45
40.5163893699646,45
40.52717423439026,45
40.537973165512085,45
40.54853534698486,45
40.55869507789612,45
40.569108724594116,45
40.57921099662781,45
40.58953881263733,45
40.600175619125366,45
40.61079430580139,45
40.621421813964844,45
40.631595611572266,45
40.641674280166626,45
40.65185761451721,45
40.661911487579346,45
40.67219114303589,45
40.68234944343567,45
40.692705392837524,45
40.70288300514221,45
40.71311688423157,45
40.723695039749146,45
40.73400545120239,45
40.7445924282074,45
40.75490117073059,45
40.765647888183594,45
40.77623152732849,45
40.78686165809631,45
40.79742646217346,45
40.80801558494568,45
40.81863832473755,45
40.82886815071106,45
40.83954977989197,45
40.850276708602905,45
40.86086964607239,45
40.87143278121948,45
40.88219475746155,45
40.89291977882385,45
40.90333580970764,45
40.913853883743286,45
40.924017667770386,45
40.93426561355591,45
40.94492983818054,45
40.95534825325012,45
40.96588897705078,45
40.97603178024292,45
40.98659539222717,45
40.997278451919556,45
41.00775742530823,45
41.01823902130127,45
41.02848029136658,45
41.038912296295166,45
41.04923391342163,45
41.05975651741028,45
41.07010078430176,45
41.08064150810242,45
41.09097504615784,45
41.1016480922699,45
41.112167835235596,45
41.122687339782715,45
41.13325119018555,45
41.14398002624512,45
41.15409731864929,45
41.16444110870361,45
41.17465662956238,45
41.185195446014404,45
41.1957368850708,45
41.20585036277771,45
41.21617889404297,45
41.22625708580017,45
41.23638916015625,45
41.24693822860718,45
41.25758385658264,45
41.26824474334717,45
41.278881311416626,45
41.289204359054565,45
41.29999876022339,45
41.310478925704956,45
41.32099771499634,45
41.33142328262329,45
41.3419394493103,45
41.35205674171448,45
41.36264896392822,45
41.372819900512695,45
41.38352942466736,45
41.39399027824402,45
41.40421152114868,45
41.4145610332489,45
41.42483353614807,45
41.43519568443298,45
41.44537377357483,45
41.4557363986969,45
41.466002464294434,45
41.47609853744507,45
41.48661708831787,45
41.49707221984863,45
41.50732374191284,45
41.51808166503906,45
41.52864980697632,45
41.53901267051697,45
41.5493540763855,45
41.559985876083374,45
41.57032918930054,45
41.58063983917236,45
41.59099197387695,45
41.60154938697815,45
41.61197090148926,45
